ID,Name,InChI,InChIKey,SMILES,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT
A-5051,trisodium; chromium(+3) cation; 4-(3-methyl-5-oxido-1-phenylpyrazol-4-yl)diazenyl-3-oxidonaphthalene-1-sulfonate,"InChI=1S/2C20H16N4O5S.Cr.3Na/c2*1-12-18(20(26)24(23-12)13-7-3-2-4-8-13)21-22-19-15-10-6-5-9-14(15)17(11-16(19)25)30(27,28)29;;;;/h2*2-11,25-26H,1H3,(H,27,28,29);;;;/q;;+3;3*+1/p-6",OTFBCUKLFXRMQQ-UHFFFAOYSA-H,[Na+].[Na+].[Na+].[Cr+3].Cc1nn(c([O-])c1N=Nc2c([O-])cc(c3ccccc23)[S]([O-])(=O)=O)c4ccccc4.Cc5nn(c([O-])c5N=Nc6c([O-])cc(c7ccccc67)[S]([O-])(=O)=O)c8ccccc8,-1.2121028981,0.0,1,G1,963.794,-3.38926,206.5603999999996,64.0,18.0,0.0,24.0,8.0,307.0,8.0,0.0,0.0,8.0,291.72,442.4718600874975,3.202941062069641e-07,3033.8152986755968
A-6065,"manganese, 3-hydroxy-4-[(1-sulfo-2-naphthalenyl)azo]-2-naphthalenecarboxylic acid complex","InChI=1S/C21H14N2O6S.Mn/c24-19-16(21(25)26)11-13-6-2-3-7-14(13)18(19)23-22-17-10-9-12-5-1-4-8-15(12)20(17)30(27,28)29;/h1-11,24H,(H,25,26)(H,27,28,29);/q;+2/p-2",OERKJBNVFFNQPK-UHFFFAOYSA-L,[H+].[Mn++].[O-]C(=O)c1cc2ccccc2c(N=Nc3ccc4ccccc4c3[S]([O-])(=O)=O)c1[O-],-7.6770043618,0.0,1,G1,475.3400000000002,2.8596000000000013,104.9237,31.0,8.0,0.0,10.0,4.0,155.0,4.0,0.0,0.0,4.0,145.11,188.12259060410983,1.814998976725591e-06,1474.4192378840746
C-787,5'-pentanoyl-idoxuridine; 5'-pentanoyl-5-iodo-2'-deoxyuridine; 5'-pentanoyl-idu,"InChI=1S/C14H19IN2O6/c1-2-3-4-12(19)22-7-10-9(18)5-11(23-10)17-6-8(15)13(20)16-14(17)21/h6,9-11,18H,2-5,7H2,1H3,(H,16,20,21)",IXRSCWSJPFKHLV-UHFFFAOYSA-N,CCCCC(=O)OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O,-3.4,0.0,1,G1,438.2180000000001,0.523,89.05750000000003,23.0,7.0,2.0,9.0,6.0,128.0,1.0,1.0,1.0,2.0,110.62,145.49198919080683,1.9848586157865216,669.9667172006579
G-1027,Risocaine,"InChI=1S/C10H13NO2/c1-2-7-13-10(12)8-3-5-9(11)6-4-8/h3-6H,2,7,11H2,1H3",NBFQYHKHPBMJJV-UHFFFAOYSA-N,CCCOC(=O)c1ccc(N)cc1,-2.452,0.0869206662550524,3,G5,179.21899999999997,1.8356,51.42790000000003,13.0,3.0,1.0,3.0,3.0,70.0,1.0,0.0,0.0,1.0,52.32,77.50612960364676,2.611171250638134,279.48114931490306
E-793,Salicylamide,"InChI=1S/C7H7NO2/c8-7(10)5-3-1-2-4-6(5)9/h1-4,9H,(H2,8,10)",SKZKKFZAGNVIMN-UHFFFAOYSA-N,O=C(N)c(c(O)ccc1)c1,-1.76,0.0608643608909062,5,G5,137.13799999999998,0.4911,36.62470000000002,10.0,2.0,2.0,3.0,1.0,52.0,1.0,0.0,0.0,1.0,63.32000000000001,58.09199178314606,3.1529414466808685,257.53794892648057
A-1000,"1,7-dioxacycloheptadecan-8-one",InChI=1S/C15H28O3/c16-15-11-7-4-2-1-3-5-8-12-17-13-9-6-10-14-18-15/h1-14H2,MKEIDVFLAWJKMY-UHFFFAOYSA-N,O=C1CCCCCCCCCOCCCCCO1,-3.8838494997,0.0,1,G1,256.3859999999999,3.850900000000003,72.56500000000005,18.0,3.0,0.0,3.0,0.0,106.0,0.0,1.0,1.0,1.0,35.53,111.2312220349104,2.113694135690367,183.91539480971147
B-3619,isobutylbenzene,"InChI=1S/C10H14/c1-9(2)8-10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3",KXUHSQYYJYAXGZ-UHFFFAOYSA-N,CC(C)Cc1ccccc1,-4.1235,0.0,1,G1,134.22199999999998,2.8851000000000013,44.98400000000003,10.0,0.0,0.0,0.0,2.0,54.0,1.0,0.0,0.0,1.0,0.0,62.89117157708339,2.5872871851548136,174.4896154807834
C-2444,miconazole,"InChI=1S/C18H14Cl4N2O/c19-13-2-1-12(16(21)7-13)10-25-18(9-24-6-5-23-11-24)15-4-3-14(20)8-17(15)22/h1-8,11,18H,9-10H2",BYBLEWFAAKGYCD-UHFFFAOYSA-N,ClC1=CC(=C(COC(C[N]2C=CN=C2)C3=CC=C(Cl)C=C3Cl)C=C1)Cl,-5.08,0.815,2,G2,416.1350000000001,6.454800000000002,102.681,25.0,3.0,0.0,7.0,6.0,130.0,3.0,0.0,0.0,3.0,27.05,165.60580790040453,1.826992247398341,852.287332800423
F-451,2-(benzoylamino)-3-hydroxypropanoic acid,"InChI=1S/C10H11NO4/c12-6-8(10(14)15)11-9(13)7-4-2-1-3-5-7/h1-5,8,12H,6H2,(H,11,13)(H,14,15)",MWCDMTCWMZHVAQ-UHFFFAOYSA-N,O=C(NC(CO)C(=O)O)C1=CC=CC=C1,-0.91,0.0,1,G1,209.201,-0.1381000000000003,52.41780000000002,15.0,3.0,3.0,5.0,4.0,80.0,1.0,0.0,0.0,1.0,86.63000000000001,86.352545465171,2.670102590515365,349.69983791665175
C-1437,"2,3',4,4',5,5'-hexachlorodiphenyl  ether",InChI=1S/C12H4Cl6O/c13-6-3-8(15)11(4-7(6)14)19-5-1-9(16)12(18)10(17)2-5/h1-4H,DYSUSQZPGJXVAL-UHFFFAOYSA-N,ClC1=CC(=C(OC2=CC(=C(Cl)C(=C2)Cl)Cl)C=C1Cl)Cl,-8.72,0.0,1,G1,376.881,7.399300000000001,83.018,19.0,1.0,0.0,7.0,2.0,100.0,2.0,0.0,0.0,2.0,9.23,139.42163991635792,2.3894800435415577,617.3521141858682
A-4536,methyl hydroxymethoxyacetate,"InChI=1S/C4H8O4/c1-7-4(6)2-8-3-5/h5H,2-3H2,1H3",RNVVYVPDHMKDTL-UHFFFAOYSA-N,COC(=O)COCO,0.9204425284,0.0,1,G1,120.104,-0.8742000000000003,25.05379999999999,8.0,4.0,1.0,4.0,3.0,48.0,0.0,0.0,0.0,0.0,55.760000000000005,47.0169236822729,2.988598647973156,70.43856189774725
B-2322,sulfuric acid,"InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)",QAOWNCQODCNURD-UHFFFAOYSA-N,O[S](O)(=O)=O,1.0084,0.0,1,G1,98.07899999999998,-0.6527999999999998,14.1774,5.0,2.0,2.0,5.0,0.0,32.0,0.0,0.0,0.0,0.0,74.6,29.0061825517276,4.062942298971397,86.81635834269238
C-1346,"n1,n1,n4-trimethyl-n4-(butanoyl)sulfanilamide","InChI=1S/C13H20N2O3S/c1-5-6-13(16)15(4)11-7-9-12(10-8-11)19(17,18)14(2)3/h7-10H,5-6H2,1-4H3",HVRPQVNLNIHIRC-UHFFFAOYSA-N,CCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-2.16,0.0,1,G1,284.38100000000003,1.6998,75.63280000000005,19.0,3.0,0.0,6.0,5.0,106.0,1.0,0.0,0.0,1.0,57.690000000000005,114.4279632531388,2.9734460483914136,535.5116863613051
H-517,"2,2',3,3',4,4',5,5',6'-Nonachlorodiphenyl ether  ",InChI=1S/C12HCl9O/c13-2-1-3(5(15)6(16)4(2)14)22-12-10(20)8(18)7(17)9(19)11(12)21/h1H,FPEYJPVHPGDXDD-UHFFFAOYSA-N,ClC1=C(Cl)C(Cl)=C(Cl)C(OC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)=C1,-10.55,0.4749999999999996,2,G3,480.2160000000002,9.3595,98.048,22.0,1.0,0.0,10.0,2.0,118.0,2.0,0.0,0.0,2.0,9.23,170.3314385970029,2.6281734618237107,743.162964973806
A-114,Prednisolone,"InChI=1S/C21H28O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h5,7,9,14-16,18,22,24,26H,3-4,6,8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1",OIGNJSKKLXVSLS-VWUMJDOOSA-N,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,-3.1784471289,0.0150465189500001,2,G3,360.4500000000002,1.5576,95.04840000000004,26.0,5.0,3.0,5.0,2.0,142.0,0.0,3.0,4.0,4.0,94.83,153.34130809395185,1.7472814479871792,723.9130815015496
B-2401,1-amino-2-butanol,"InChI=1S/C4H11NO/c1-2-4(6)3-5/h4,6H,2-3,5H2,1H3",KODLUXHSIZOKTG-UHFFFAOYSA-N,CCC(O)CN,1.0499,0.0,1,G1,89.13800000000002,-0.2839999999999999,25.3522,6.0,2.0,2.0,2.0,2.0,38.0,0.0,0.0,0.0,0.0,46.25,37.968201820228096,2.7541847860376616,26.72905595320056
A-1126,2-ethylhexyl 2-methylprop-2-enoate,"InChI=1S/C12H22O2/c1-5-7-8-11(6-2)9-14-12(13)10(3)4/h11H,3,5-9H2,1-2,4H3",WDQMWEYDKDCEHT-UHFFFAOYSA-N,CCCCC(CC)COC(=O)C(C)=C,-4.8059741607,0.2821354565984809,3,G5,198.30599999999995,3.3221000000000016,59.07900000000004,14.0,2.0,0.0,2.0,7.0,82.0,0.0,0.0,0.0,0.0,26.3,87.33907858355862,3.714658841588713,184.76075065686047
F-987,7-(3-amino-3-methylazetidin-1-yl)-1-cyclopropyl-6-fluoro-4-oxoquinoline-3-carboxylic acid,"InChI=1S/C17H18FN3O3/c1-17(19)7-20(8-17)14-5-13-10(4-12(14)18)15(22)11(16(23)24)6-21(13)9-2-3-9/h4-6,9H,2-3,7-8,19H2,1H3,(H,23,24)",UAYYWDWWESZIPA-UHFFFAOYSA-N,CC1(N)CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.62,0.0,1,G1,331.3470000000001,1.7110999999999998,88.20170000000002,24.0,5.0,2.0,7.0,3.0,126.0,2.0,2.0,2.0,4.0,88.56,136.8330994493143,1.9279943214753128,922.8031789984487
A-30,aluminium(3+) ion sodium bis(oxosilanebis(olate)),InChI=1S/Al.Na.2O3Si/c;;2*1-4(2)3/q+3;+1;2*-2,URGAHOPLAPQHLN-UHFFFAOYSA-N,[Na+].[Al+3].[O-][Si]([O-])=O.[O-][Si]([O-])=O,-3.4731390517,0.0,1,G1,202.138,-9.132,18.635,10.0,6.0,0.0,10.0,0.0,48.0,0.0,0.0,0.0,0.0,126.38,92.7462049304502,-2.9999999833333334e-08,73.74860596185444
F-48,3-(2-oxopyridin-1-yl)propanoic acid,"InChI=1S/C8H9NO3/c10-7-3-1-2-5-9(7)6-4-8(11)12/h1-3,5H,4,6H2,(H,11,12)",FGXRKDZZPDMPAQ-UHFFFAOYSA-N,O=C(O)CCN1C=CC=CC1=O,-0.6,0.0,1,G1,167.164,0.3229999999999999,42.95480000000002,12.0,3.0,1.0,4.0,3.0,64.0,1.0,0.0,0.0,1.0,59.3,69.07312688251217,2.697082485062572,329.0748996548373
A-3078,2-hydroxy-5-sulfobenzoic acid,"InChI=1S/C7H6O6S/c8-6-2-1-4(14(11,12)13)3-5(6)7(9)10/h1-3,8H,(H,9,10)(H,11,12,13)",YCPXWRQRBFJBPZ-UHFFFAOYSA-N,OC(=O)c1cc(ccc1O)[S](O)(=O)=O,0.6554902722,0.0,1,G1,218.186,0.3371,44.88070000000001,14.0,4.0,3.0,7.0,2.0,76.0,1.0,0.0,0.0,1.0,111.9,79.17497084836997,3.416533376164286,474.953429000482
A-3118,3-methylbut-3-en-1-ol,"InChI=1S/C5H10O/c1-5(2)3-4-6/h6H,1,3-4H2,2H3",CPJRRXSHAYUTGL-UHFFFAOYSA-N,CC(=C)CCO,0.0190678934,0.0,1,G1,86.134,0.9449,26.51679999999999,6.0,1.0,1.0,1.0,2.0,36.0,0.0,0.0,0.0,0.0,20.23,38.303650205427736,2.8312571099313644,47.90013452989013
F-323,"9-methoxyfuro[3,2-g]chromen-7-one","InChI=1S/C12H8O4/c1-14-12-10-8(4-5-15-10)6-7-2-3-9(13)16-11(7)12/h2-6H,1H3",QXKHYNVANLEOEG-UHFFFAOYSA-N,COC1=C2OC=CC2=CC2=C1OC(=O)C=C2,-3.52,0.0687999999999999,2,G3,216.19199999999995,2.5478000000000005,58.80800000000002,16.0,4.0,0.0,4.0,1.0,80.0,3.0,0.0,0.0,3.0,52.580000000000005,90.03388771500052,2.596039059902241,720.5360957899311
D-1575,"1,3-propanediol, 2-(hydroxymethyl)-2-nitro-","InChI=1S/C4H9NO5/c6-1-4(2-7,3-8)5(9)10/h6-8H,1-3H2",OLQJQHSAWMFDJE-UHFFFAOYSA-N,OCC(CO)(CO)[N+]([O-])=O,0.821,0.17105,2,G3,151.118,-2.0211999999999994,30.982799999999997,10.0,5.0,3.0,6.0,4.0,60.0,0.0,0.0,0.0,0.0,103.82999999999998,56.86975435010721,4.305619426082996,112.55169583620196
B-1238,"phenol, 3-(1,1-dimethylethyl)-","InChI=1S/C10H14O/c1-10(2,3)8-5-4-6-9(11)7-8/h4-7,11H,1-3H3",CYEKUDPFXBLGHH-UHFFFAOYSA-N,CC(C)(C)c1cccc(O)c1,-1.8614,0.0,1,G1,150.22099999999998,2.689700000000001,46.80680000000004,11.0,1.0,1.0,1.0,0.0,60.0,1.0,0.0,0.0,1.0,20.23,67.6854053292794,3.059901692217984,245.29484428381983
A-4400,1-hydroxypropan-2-yl 2-methylprop-2-enoate 2-hydroxypropyl 2-methylprop-2-enoate,"InChI=1S/C7H12O3/c1-5(2)7(9)10-6(3)4-8/h6,8H,1,4H2,2-3H3",ZMARGGQEAJXRFP-UHFFFAOYSA-N,CC(CO)OC(=O)C(C)=C,-0.0449315461,0.0,1,G1,144.16999999999996,0.4865000000000001,37.45380000000001,10.0,3.0,1.0,3.0,3.0,58.0,0.0,0.0,0.0,0.0,46.53,60.30860176377159,3.683207392748761,139.78664559481848
B-4333,"1,3-benzenedicarboxylic acid, 2-(carboxycarbonyl)-","InChI=1S/C10H6O7/c11-7(10(16)17)6-4(8(12)13)2-1-3-5(6)9(14)15/h1-3H,(H,12,13)(H,14,15)(H,16,17)",MKKVMUPZRDPRHL-UHFFFAOYSA-N,OC(=O)C(=O)c1c(cccc1C(O)=O)C(O)=O,-0.4541,0.0,1,G1,238.151,0.3503000000000001,52.3269,17.0,4.0,3.0,7.0,4.0,88.0,1.0,0.0,0.0,1.0,128.97,93.91996123384652,3.6059006195477066,497.20599283598176
B-2134,"propanamide, n-hexadecyl-2-hydroxy-","InChI=1S/C19H39NO2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-19(22)18(2)21/h18,21H,3-17H2,1-2H3,(H,20,22)",SNUWGZLOWPBEIJ-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCNC(=O)C(C)O,-3.6512,0.0,1,G1,313.52599999999995,4.964700000000005,95.00250000000008,22.0,2.0,2.0,3.0,16.0,132.0,0.0,0.0,0.0,0.0,49.33,137.81382712281635,3.0405748352461126,241.5896823433286
B-3464,"2-furansulfonamide, 4-(4-methoxybenzoyl)-","InChI=1S/C12H11NO5S/c1-17-10-4-2-8(3-5-10)12(14)9-6-11(18-7-9)19(13,15)16/h2-7H,1H3,(H2,13,15,16)",OIEIIZQFSICKJF-UHFFFAOYSA-N,COc1ccc(cc1)C(=O)c2coc(c2)[S](N)(=O)=O,-4.1481,0.0,1,G1,281.289,1.1666,66.50770000000001,19.0,5.0,1.0,7.0,4.0,100.0,2.0,0.0,0.0,2.0,99.6,109.38844473740949,2.307167196246088,699.9759028305566
A-2694,"2,2-bis[(heptanoyloxy)methyl]butyl heptanoate (non-preferred name)","InChI=1S/C27H50O6/c1-5-9-12-15-18-24(28)31-21-27(8-4,22-32-25(29)19-16-13-10-6-2)23-33-26(30)20-17-14-11-7-3/h5-23H2,1-4H3",UQJDVLPHTXQTRP-UHFFFAOYSA-N,CCCCCCC(=O)OCC(CC)(COC(=O)CCCCCC)COC(=O)CCCCCC,-6.97376589,0.0,1,G1,470.6910000000005,6.923600000000008,131.87800000000007,33.0,6.0,0.0,6.0,22.0,194.0,0.0,0.0,0.0,0.0,78.9,202.0529479907933,4.781939646493263,447.4176558008815
F-1185,N-(2-hydroxyoxolan-3-yl)-4-methyl-2-(phenylcarbamothioylamino)pentanamide,"InChI=1S/C17H25N3O3S/c1-11(2)10-14(15(21)19-13-8-9-23-16(13)22)20-17(24)18-12-6-4-3-5-7-12/h3-7,11,13-14,16,22H,8-10H2,1-2H3,(H,19,21)(H2,18,20,24)",DFTOOBKXSNAAPW-UHFFFAOYSA-N,CC(C)CC(NC(=S)NC1=CC=CC=C1)C(=O)NC1CCOC1O,-2.37,0.0,1,G1,351.4720000000001,1.6111999999999995,97.54790000000004,24.0,4.0,4.0,7.0,6.0,132.0,1.0,1.0,1.0,2.0,82.62,147.51760310410612,1.934686043105821,553.2715658075608
B-1929,"n,n'-bis-phenylacetyl-cystine","InChI=1S/C22H24N2O6S2/c25-19(11-15-7-3-1-4-8-15)23-17(21(27)28)13-31-32-14-18(22(29)30)24-20(26)12-16-9-5-2-6-10-16/h1-10,17-18H,11-14H2,(H,23,25)(H,24,26)(H,27,28)(H,29,30)",DWRCRIMPBCLETK-UHFFFAOYSA-N,OC(=O)C(CSSCC(NC(=O)Cc1ccccc1)C(O)=O)NC(=O)Cc2ccccc2,-1.833,0.0,1,G1,476.5760000000002,1.992,124.34100000000004,32.0,6.0,4.0,10.0,13.0,170.0,2.0,0.0,0.0,2.0,132.8,193.1183808783904,1.7642175732961465,835.6517637272246
C-1133,"dimetridazole;  1,2-dimethyl-5-nitroimidazole","InChI=1S/C5H7N3O2/c1-4-6-3-5(7(4)2)8(9)10/h3H,1-2H3",IBXPYPUJPLLOIN-UHFFFAOYSA-N,C[N]1C(=NC=C1[N+]([O-])=O)C,-1.16,0.0,1,G1,141.13,0.6367199999999997,34.5994,10.0,4.0,0.0,5.0,1.0,54.0,1.0,0.0,0.0,1.0,60.96,57.45304295934612,3.173792319614476,265.8568215166631
C-1219,oxprenolol,"InChI=1S/C15H23NO3/c1-4-9-18-14-7-5-6-8-15(14)19-11-13(17)10-16-12(2)3/h4-8,12-13,16-17H,1,9-11H2,2-3H3",CEMAWMOMDPGJMB-UHFFFAOYSA-N,CC(C)NCC(O)COC1=C(OCC=C)C=CC=C1,-0.32,0.0,1,G1,265.35299999999995,1.9891,76.77450000000005,19.0,4.0,2.0,4.0,9.0,106.0,1.0,0.0,0.0,1.0,50.72,114.5974655117,2.449000812238064,379.4083655141889
B-4269,dimethyl disulfide,InChI=1S/C2H6S2/c1-3-4-2/h1-2H3,WQOXQRCZOLPYPM-UHFFFAOYSA-N,CSSC,-1.4969,0.042010841462471,3,G5,94.204,1.6274,27.029999999999998,4.0,2.0,0.0,2.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,34.7503752793063,1.9747448713915892,6.0
B-3694,p-phenylphenol,"InChI=1S/C12H10O/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h1-9,13H",YXVFYQXJAXKLAK-UHFFFAOYSA-N,Oc1ccc(cc1)c2ccccc2,-3.4812,0.0,1,G1,170.211,3.059200000000001,53.54280000000003,13.0,1.0,1.0,1.0,1.0,64.0,2.0,0.0,0.0,2.0,20.23,77.28273107775702,2.4238559727704247,375.62904776215686
F-660,3-(3-hydroxyphenyl)sulfonylphenol,"InChI=1S/C12H10O4S/c13-9-3-1-5-11(7-9)17(15,16)12-6-2-4-10(14)8-12/h1-8,13-14H",OQYYLPLRBBDFLA-UHFFFAOYSA-N,O=S(=O)(C1=CC(O)=CC=C1)C1=CC(O)=CC=C1,-2.33,0.0,1,G1,250.275,1.9306,61.665400000000034,17.0,4.0,2.0,5.0,2.0,88.0,2.0,0.0,0.0,2.0,74.60000000000001,98.70236321173964,2.578165751302208,595.5601341830188
B-1904,3-methyl-4-nitrophenol,"InChI=1S/C7H7NO3/c1-5-4-6(9)2-3-7(5)8(10)11/h2-4,9H,1H3",PIIZYNQECPTVEO-UHFFFAOYSA-N,Cc1cc(O)ccc1[N+]([O-])=O,-2.1103,0.0,1,G1,153.13699999999997,1.60882,39.49820000000002,11.0,3.0,1.0,4.0,1.0,58.0,1.0,0.0,0.0,1.0,63.37,63.243554708589386,3.1960696621259204,295.7372022742227
A-1028,"zinc 4-methyl-2-thioxo-2,3-dihydrobenzimidazol-1-ide 7-methyl-2-thioxo-2,3-dihydrobenzimidazol-1-ide","InChI=1S/2C8H8N2S.Zn/c2*1-5-3-2-4-6-7(5)10-8(11)9-6;/h2*2-4H,1H3,(H2,9,10,11);/q;;+2/p-2",GHPJYLIEFFVDGR-UHFFFAOYSA-L,[Zn++].Cc1cccc2[N-]C(=S)Nc12.Cc3cccc4NC(=S)[N-]c34,-4.0879587895,0.0,1,G1,391.8400000000001,4.323520000000002,94.3794,23.0,2.0,2.0,7.0,0.0,112.0,4.0,0.0,0.0,4.0,59.78,156.04604711225008,1.5999999783240746e-07,969.0023064453072
B-1801,clorexolone,"InChI=1S/C14H17ClN2O3S/c15-12-6-9-8-17(10-4-2-1-3-5-10)14(18)11(9)7-13(12)21(16,19)20/h6-7,10H,1-5,8H2,(H2,16,19,20)",VPMWFZKOWULPGT-UHFFFAOYSA-N,N[S](=O)(=O)c1cc2c(CN(C3CCCCC3)C2=O)cc1Cl,-4.3128,0.0,1,G1,328.8209999999999,2.2759,79.57170000000002,21.0,3.0,1.0,7.0,2.0,114.0,1.0,1.0,2.0,3.0,80.47,128.664566314168,1.962881598550872,696.4158255007388
A-1627,2-methyloctane-2-thiol,"InChI=1S/C9H20S/c1-4-5-6-7-8-9(2,3)10/h10H,4-8H2,1-3H3",MPBLPZLNKKGCGP-UHFFFAOYSA-N,CCCCCCC(C)(C)S,-3.9901601094,0.194517551296195,3,G5,160.326,3.6652000000000022,51.82400000000004,10.0,1.0,1.0,1.0,5.0,62.0,0.0,0.0,0.0,0.0,0.0,70.81385460640415,3.0437584089734577,71.28767654158642
F-1189,"7-Chloro-2',4'-dihydroxy-4,6-dimethoxy-6'-methyl-3H-spiro[1-benzofuran-2,1'-cyclohexan]-3-one","InChI=1S/C16H19ClO6/c1-7-4-8(18)5-11(19)16(7)15(20)12-9(21-2)6-10(22-3)13(17)14(12)23-16/h6-8,11,18-19H,4-5H2,1-3H3",OOMRSSASWJQHLA-UHFFFAOYSA-N,COC1=CC(OC)=C(Cl)C2=C1C(=O)C1(O2)C(C)CC(O)CC1O,-2.34,0.0,1,G1,342.77500000000003,1.8227999999999995,82.65710000000003,23.0,6.0,2.0,7.0,2.0,126.0,1.0,1.0,2.0,3.0,85.22000000000001,138.4630534762427,2.1692920828986697,646.4608126355921
B-2112,"acetamide, 2-chloro-n-(chloroacetyl)-","InChI=1S/C4H5Cl2NO2/c5-1-3(8)7-4(9)2-6/h1-2H2,(H,7,8,9)",UWZCYHHAEYIVRW-UHFFFAOYSA-N,ClCC(=O)NC(=O)CCl,-2.2304,0.0,1,G1,169.99499999999998,0.1067999999999998,34.5897,9.0,2.0,1.0,5.0,2.0,52.0,0.0,0.0,0.0,0.0,46.17,62.31351620847829,3.4713176263221484,111.7360428812364
A-3525,"2-methylpentane-1,5-diamine","InChI=1S/C6H16N2/c1-6(5-8)3-2-4-7/h6H,2-5,7-8H2,1H3",JZUHIOJYCPIVLQ-UHFFFAOYSA-N,CC(CN)CCCN,-1.3272487005,1.10812759155,2,G2,116.208,0.3201000000000001,36.50679999999999,8.0,2.0,2.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,52.04,51.24374299383801,2.862065598305084,45.79319390447951
B-404,"phenol, 2,2'-thiobis 4,6-dichloro-","InChI=1S/C12H6Cl4O2S/c13-5-1-7(15)11(17)9(3-5)19-10-4-6(14)2-8(16)12(10)18/h1-4,17-18H",JFIOVJDNOJYLKP-UHFFFAOYSA-N,Oc1c(Cl)cc(Cl)cc1Sc2cc(Cl)cc(Cl)c2O,-4.9495,0.0,1,G1,356.057,5.862600000000001,80.37660000000001,19.0,3.0,2.0,7.0,2.0,100.0,2.0,0.0,0.0,2.0,40.46,133.41313976284496,2.4729202264566297,590.6118891901951
B-2122,ditalimfos (laptran),"InChI=1S/C12H14NO4PS/c1-3-16-18(19,17-4-2)13-11(14)9-7-5-6-8-10(9)12(13)15/h5-8H,3-4H2,1-2H3",MTBZIGHNGSTDJV-UHFFFAOYSA-N,CCO[P](=S)(OCC)N1C(=O)c2ccccc2C1=O,-3.3522,0.0,1,G1,299.28800000000007,2.5801000000000007,74.47900000000003,19.0,5.0,0.0,7.0,5.0,102.0,1.0,0.0,1.0,2.0,55.84,116.27466020249584,2.4501912093629694,529.6027401906489
A-2258,"1,2-bis(propan-2-yl)benzene; 1,3-bis(propan-2-yl)benzene; 1,4-bis(propan-2-yl)benzene","InChI=1S/C12H18/c1-9(2)11-7-5-6-8-12(11)10(3)4/h5-10H,1-4H3",OKIRBHVFJGXOIS-UHFFFAOYSA-N,CC(C)c1ccccc1C(C)C,-6.6027992709,0.0,1,G1,162.27599999999995,3.9334000000000033,54.62000000000005,12.0,0.0,0.0,0.0,2.0,66.0,1.0,0.0,0.0,1.0,0.0,75.6210558058766,3.086388778868778,218.9701524320101
B-4470,promethazine,"InChI=1S/C17H20N2S/c1-13(18(2)3)12-19-14-8-4-6-10-16(14)20-17-11-7-5-9-15(17)19/h4-11,13H,12H2,1-3H3",PWWVAXIEGOYWEE-UHFFFAOYSA-N,CC(CN1c2ccccc2Sc3ccccc13)N(C)C,-4.2597,0.1488250949567606,3,G5,284.428,4.239400000000003,87.16200000000006,20.0,3.0,0.0,3.0,3.0,104.0,2.0,0.0,1.0,3.0,6.48,124.9501541097868,2.031569707068425,563.943928696335
A-1197,4-tert-butylcyclohexan-1-ol,"InChI=1S/C10H20O/c1-10(2,3)8-4-6-9(11)7-5-8/h8-9,11H,4-7H2,1-3H3",CCOQPGVQAWPUPE-UHFFFAOYSA-N,CC(C)(C)C1CCC(O)CC1,-3.1032621252,0.1690260899143181,4,G5,156.26899999999995,2.583600000000001,47.41980000000002,11.0,1.0,1.0,1.0,0.0,66.0,0.0,1.0,1.0,1.0,20.23,69.8121326560658,2.3936150485089414,115.3246918518097
B-1067,dioxypyramidon,"InChI=1S/C13H17N3O3/c1-10(17)15(4)16(11-8-6-5-7-9-11)13(19)12(18)14(2)3/h5-9H,1-4H3",IRTZMJWVZQYURE-UHFFFAOYSA-N,CN(C)C(=O)C(=O)N(N(C)C(C)=O)c1ccccc1,-0.5345,0.0,1,G1,263.297,0.5010999999999997,71.06600000000005,19.0,3.0,0.0,6.0,1.0,102.0,1.0,0.0,0.0,1.0,60.93000000000001,111.72020125124963,3.174545745222108,485.1666259699996
